order_id,date,region,category,segment,channel,unit_price,quantity,discount,revenue,profit,year,month,quarter,profit_margin
ORD-02771,2023-03-21 00:02:35.551110,North America,Clothing,Corporate,In-Store,144.5,6,0.0,867.01,434.05,2023,3,1,0.5006
ORD-02772,2023-03-21 07:03:09.397879,Europe,Home & Garden,Home Office,In-Store,230.14,4,0.1,828.51,434.91,2023,3,1,0.5249
ORD-02773,2023-03-21 14:03:43.244648,North America,Clothing,Consumer,Mobile App,188.61,8,0.05,1433.41,450.75,2023,3,1,0.3145
ORD-02774,2023-03-21 21:04:17.091418,North America,Clothing,Consumer,Mobile App,93.89,12,0.0,1126.71,525.51,2023,3,1,0.4664
ORD-02775,2023-03-22 04:04:50.938187,North America,Food & Beverage,Home Office,Mobile App,35.52,1,0.1,31.96,13.66,2023,3,1,0.4274
ORD-02776,2023-03-22 11:05:24.784956,Europe,Clothing,Consumer,Mobile App,156.17,4,0.1,562.23,180.9,2023,3,1,0.3218
ORD-02777,2023-03-22 18:05:58.631726,Europe,Food & Beverage,Corporate,In-Store,66.98,7,0.15,398.51,198.1,2023,3,1,0.4971
ORD-02778,2023-03-23 01:06:32.478495,North America,Clothing,Corporate,Online,189.94,9,0.05,1623.99,635.19,2023,3,1,0.3911
ORD-02779,2023-03-23 08:07:06.325265,Asia-Pacific,Electronics,Home Office,In-Store,409.79,13,0.1,4794.51,2205.95,2023,3,1,0.4601
ORD-02780,2023-03-23 15:07:40.172034,North America,Clothing,Consumer,Mobile App,152.85,1,0.05,145.2,49.43,2023,3,1,0.3404
ORD-02781,2023-03-23 22:08:14.018803,Asia-Pacific,Food & Beverage,Consumer,In-Store,22.18,8,0.0,177.45,87.79,2023,3,1,0.4947
ORD-02782,2023-03-24 05:08:47.865573,Middle East & Africa,Electronics,Corporate,In-Store,657.33,2,0.05,1248.93,411.25,2023,3,1,0.3293
ORD-02783,2023-03-24 12:09:21.712342,Asia-Pacific,Food & Beverage,Home Office,In-Store,25.86,4,0.2,82.74,29.74,2023,3,1,0.3594
ORD-02784,2023-03-24 19:09:55.559111,Latin America,Clothing,Home Office,Online,144.5,4,0.0,578.01,212.38,2023,3,1,0.3674
ORD-02785,2023-03-25 02:10:29.405881,Middle East & Africa,Clothing,Home Office,In-Store,136.23,14,0.0,1907.29,594.94,2023,3,1,0.3119
ORD-02786,2023-03-25 09:11:03.252650,Europe,Clothing,Corporate,In-Store,47.81,8,0.1,344.26,176.37,2023,3,1,0.5123
ORD-02787,2023-03-25 16:11:37.099419,Asia-Pacific,Sports & Outdoors,Corporate,Online,108.23,11,0.0,1190.5,338.16,2023,3,1,0.284
ORD-02788,2023-03-25 23:12:10.946189,Latin America,Home & Garden,Home Office,In-Store,154.81,2,0.15,263.17,110.25,2023,3,1,0.4189
ORD-02789,2023-03-26 06:12:44.792958,Europe,Clothing,Home Office,In-Store,79.69,7,0.0,557.83,275.7,2023,3,1,0.4942
ORD-02790,2023-03-26 13:13:18.639727,North America,Food & Beverage,Consumer,In-Store,20.21,3,0.1,54.56,23.15,2023,3,1,0.4243
ORD-02791,2023-03-26 20:13:52.486497,Middle East & Africa,Home & Garden,Consumer,In-Store,136.52,9,0.0,1228.66,427.66,2023,3,1,0.3481
ORD-02792,2023-03-27 03:14:26.333266,Asia-Pacific,Clothing,Home Office,In-Store,166.82,5,0.0,834.1,404.04,2023,3,1,0.4844
ORD-02793,2023-03-27 10:15:00.180036,North America,Home & Garden,Corporate,Mobile App,146.43,14,0.15,1742.47,696.56,2023,3,1,0.3998
ORD-02794,2023-03-27 17:15:34.026805,Europe,Electronics,Corporate,In-Store,516.03,12,0.1,5573.15,1665.84,2023,3,1,0.2989
ORD-02795,2023-03-28 00:16:07.873574,Asia-Pacific,Home & Garden,Consumer,Online,286.02,8,0.0,2288.17,789.55,2023,3,1,0.3451
ORD-02796,2023-03-28 07:16:41.720344,Europe,Food & Beverage,Home Office,In-Store,20.41,5,0.0,102.07,43.64,2023,3,1,0.4275
ORD-02797,2023-03-28 14:17:15.567113,Asia-Pacific,Electronics,Corporate,Mobile App,915.56,1,0.0,915.56,409.83,2023,3,1,0.4476
ORD-02798,2023-03-28 21:17:49.413882,Asia-Pacific,Clothing,Corporate,Online,117.29,9,0.0,1055.65,437.5,2023,3,1,0.4144
ORD-02799,2023-03-29 04:18:23.260652,Europe,Sports & Outdoors,Corporate,Online,226.95,10,0.05,2156.0,714.94,2023,3,1,0.3316
ORD-02800,2023-03-29 11:18:57.107421,Europe,Home & Garden,Corporate,In-Store,154.43,11,0.05,1613.82,690.92,2023,3,1,0.4281
ORD-02801,2023-03-29 18:19:30.954190,Asia-Pacific,Food & Beverage,Consumer,Mobile App,67.06,12,0.0,804.76,281.45,2023,3,1,0.3497
ORD-02802,2023-03-30 01:20:04.800960,Asia-Pacific,Electronics,Corporate,In-Store,287.94,7,0.0,2015.59,639.9,2023,3,1,0.3175
ORD-02803,2023-03-30 08:20:38.647729,Europe,Clothing,Corporate,Mobile App,188.6,4,0.05,716.69,382.47,2023,3,1,0.5337
ORD-02804,2023-03-30 15:21:12.494498,Europe,Clothing,Home Office,Mobile App,95.13,7,0.0,665.89,229.37,2023,3,1,0.3445
ORD-02805,2023-03-30 22:21:46.341268,Europe,Electronics,Home Office,In-Store,696.6,5,0.1,3134.72,1099.3,2023,3,1,0.3507
ORD-02806,2023-03-31 05:22:20.188037,Middle East & Africa,Food & Beverage,Consumer,Mobile App,27.19,10,0.1,244.74,127.03,2023,3,1,0.519
ORD-02807,2023-03-31 12:22:54.034806,North America,Sports & Outdoors,Consumer,In-Store,227.16,14,0.0,3180.18,931.18,2023,3,1,0.2928
ORD-02808,2023-03-31 19:23:27.881576,North America,Home & Garden,Consumer,Mobile App,221.51,9,0.0,1993.62,848.04,2023,3,1,0.4254
ORD-02809,2023-04-01 02:24:01.728345,Europe,Electronics,Consumer,Online,273.55,2,0.0,547.11,265.41,2023,4,2,0.4851
ORD-02810,2023-04-01 09:24:35.575115,Asia-Pacific,Food & Beverage,Corporate,In-Store,28.36,4,0.05,107.79,35.8,2023,4,2,0.3321
ORD-02811,2023-04-01 16:25:09.421884,North America,Sports & Outdoors,Home Office,Mobile App,123.47,6,0.05,703.77,354.15,2023,4,2,0.5032
ORD-02812,2023-04-01 23:25:43.268653,North America,Home & Garden,Corporate,Online,112.03,11,0.05,1170.66,562.96,2023,4,2,0.4809
ORD-02813,2023-04-02 06:26:17.115423,North America,Home & Garden,Corporate,Online,133.11,5,0.25,499.16,197.58,2023,4,2,0.3958
ORD-02814,2023-04-02 13:26:50.962192,Asia-Pacific,Sports & Outdoors,Corporate,Online,237.02,1,0.05,225.17,64.31,2023,4,2,0.2856
ORD-02815,2023-04-02 20:27:24.808961,North America,Home & Garden,Home Office,Online,218.08,9,0.1,1766.41,955.68,2023,4,2,0.541
ORD-02816,2023-04-03 03:27:58.655731,Europe,Electronics,Consumer,In-Store,1055.0,9,0.0,9494.96,4151.85,2023,4,2,0.4373
ORD-02817,2023-04-03 10:28:32.502500,Europe,Clothing,Consumer,Mobile App,109.73,3,0.0,329.18,133.36,2023,4,2,0.4051
ORD-02818,2023-04-03 17:29:06.349269,Latin America,Sports & Outdoors,Home Office,Online,182.45,4,0.0,729.81,376.32,2023,4,2,0.5156
ORD-02819,2023-04-04 00:29:40.196039,Europe,Food & Beverage,Home Office,Mobile App,49.68,4,0.05,188.78,71.06,2023,4,2,0.3764
ORD-02820,2023-04-04 07:30:14.042808,North America,Electronics,Consumer,Mobile App,520.4,10,0.0,5204.02,2180.97,2023,4,2,0.4191
ORD-02821,2023-04-04 14:30:47.889577,Europe,Clothing,Corporate,Mobile App,123.07,8,0.1,886.09,449.71,2023,4,2,0.5075
ORD-02822,2023-04-04 21:31:21.736347,Middle East & Africa,Home & Garden,Consumer,In-Store,162.55,6,0.1,877.8,322.94,2023,4,2,0.3679
ORD-02823,2023-04-05 04:31:55.583116,Europe,Sports & Outdoors,Home Office,In-Store,233.8,2,0.0,467.61,225.26,2023,4,2,0.4817
ORD-02824,2023-04-05 11:32:29.429885,Middle East & Africa,Clothing,Consumer,Online,119.39,4,0.1,429.79,140.47,2023,4,2,0.3268
ORD-02825,2023-04-05 18:33:03.276655,Asia-Pacific,Food & Beverage,Consumer,Mobile App,74.28,1,0.0,74.28,34.22,2023,4,2,0.4607
ORD-02826,2023-04-06 01:33:37.123424,North America,Sports & Outdoors,Consumer,In-Store,174.2,3,0.05,496.46,200.14,2023,4,2,0.4031
ORD-02827,2023-04-06 08:34:10.970194,Asia-Pacific,Clothing,Home Office,In-Store,116.74,4,0.1,420.27,125.86,2023,4,2,0.2995
ORD-02828,2023-04-06 15:34:44.816963,North America,Electronics,Home Office,In-Store,651.74,8,0.1,4692.49,1364.59,2023,4,2,0.2908
ORD-02829,2023-04-06 22:35:18.663732,Europe,Sports & Outdoors,Consumer,Online,112.46,3,0.0,337.38,130.67,2023,4,2,0.3873
ORD-02830,2023-04-07 05:35:52.510502,North America,Food & Beverage,Consumer,In-Store,24.99,5,0.0,124.94,57.88,2023,4,2,0.4633
ORD-02831,2023-04-07 12:36:26.357271,North America,Food & Beverage,Corporate,Mobile App,70.8,1,0.05,67.26,28.99,2023,4,2,0.431
ORD-02832,2023-04-07 19:37:00.204040,Latin America,Food & Beverage,Corporate,In-Store,81.77,13,0.0,1062.97,538.31,2023,4,2,0.5064
ORD-02833,2023-04-08 02:37:34.050810,North America,Electronics,Consumer,In-Store,421.16,4,0.25,1263.48,463.57,2023,4,2,0.3669
ORD-02834,2023-04-08 09:38:07.897579,Latin America,Sports & Outdoors,Home Office,Online,223.38,2,0.0,446.76,224.76,2023,4,2,0.5031
ORD-02835,2023-04-08 16:38:41.744348,North America,Clothing,Corporate,Mobile App,77.17,4,0.2,246.94,64.48,2023,4,2,0.2611
ORD-02836,2023-04-08 23:39:15.591118,North America,Clothing,Consumer,In-Store,124.81,5,0.2,499.25,179.6,2023,4,2,0.3597
ORD-02837,2023-04-09 06:39:49.437887,Latin America,Electronics,Corporate,Mobile App,534.26,3,0.0,1602.78,435.79,2023,4,2,0.2719
ORD-02838,2023-04-09 13:40:23.284656,Asia-Pacific,Clothing,Corporate,Mobile App,58.32,14,0.0,816.5,429.29,2023,4,2,0.5258
ORD-02839,2023-04-09 20:40:57.131426,Asia-Pacific,Home & Garden,Corporate,In-Store,72.68,6,0.1,392.48,154.09,2023,4,2,0.3926
ORD-02840,2023-04-10 03:41:30.978195,North America,Home & Garden,Home Office,Online,147.68,12,0.0,1772.2,611.14,2023,4,2,0.3448
ORD-02841,2023-04-10 10:42:04.824964,Europe,Sports & Outdoors,Consumer,Mobile App,56.5,2,0.05,107.34,42.69,2023,4,2,0.3977
ORD-02842,2023-04-10 17:42:38.671734,Asia-Pacific,Clothing,Home Office,In-Store,56.67,5,0.0,283.37,116.14,2023,4,2,0.4099
ORD-02843,2023-04-11 00:43:12.518503,Europe,Home & Garden,Home Office,Mobile App,94.15,4,0.0,376.61,189.76,2023,4,2,0.5039
ORD-02844,2023-04-11 07:43:46.365273,Europe,Food & Beverage,Corporate,Mobile App,17.63,5,0.0,88.17,36.39,2023,4,2,0.4127
ORD-02845,2023-04-11 14:44:20.212042,Middle East & Africa,Home & Garden,Consumer,Mobile App,96.78,13,0.0,1258.15,477.36,2023,4,2,0.3794
ORD-02846,2023-04-11 21:44:54.058811,Asia-Pacific,Home & Garden,Corporate,In-Store,198.55,9,0.1,1608.23,865.88,2023,4,2,0.5384
ORD-02847,2023-04-12 04:45:27.905581,Latin America,Clothing,Home Office,Mobile App,171.12,6,0.25,770.06,416.27,2023,4,2,0.5406
ORD-02848,2023-04-12 11:46:01.752350,Asia-Pacific,Clothing,Home Office,Mobile App,70.95,7,0.0,496.64,129.88,2023,4,2,0.2615
ORD-02849,2023-04-12 18:46:35.599119,Asia-Pacific,Clothing,Consumer,Online,52.94,14,0.05,704.1,325.33,2023,4,2,0.4621
ORD-02850,2023-04-13 01:47:09.445889,North America,Food & Beverage,Home Office,In-Store,68.57,11,0.05,716.51,259.04,2023,4,2,0.3615
ORD-02851,2023-04-13 08:47:43.292658,Europe,Sports & Outdoors,Home Office,In-Store,49.05,8,0.0,392.41,177.59,2023,4,2,0.4526
ORD-02852,2023-04-13 15:48:17.139427,Latin America,Electronics,Consumer,Mobile App,885.75,9,0.1,7174.54,3164.52,2023,4,2,0.4411
ORD-02853,2023-04-13 22:48:50.986197,North America,Electronics,Corporate,Online,343.01,14,0.1,4321.87,1508.47,2023,4,2,0.349
ORD-02854,2023-04-14 05:49:24.832966,North America,Electronics,Consumer,Mobile App,430.46,5,0.0,2152.28,1175.14,2023,4,2,0.546
ORD-02855,2023-04-14 12:49:58.679735,North America,Home & Garden,Home Office,Mobile App,88.82,8,0.1,639.48,228.38,2023,4,2,0.3571
ORD-02856,2023-04-14 19:50:32.526505,North America,Clothing,Consumer,In-Store,79.57,2,0.1,143.23,62.96,2023,4,2,0.4396
ORD-02857,2023-04-15 02:51:06.373274,Latin America,Electronics,Corporate,Online,943.36,10,0.0,9433.58,4660.34,2023,4,2,0.494
ORD-02858,2023-04-15 09:51:40.220044,Latin America,Clothing,Home Office,Mobile App,61.21,9,0.1,495.78,145.58,2023,4,2,0.2936
ORD-02859,2023-04-15 16:52:14.066813,Europe,Food & Beverage,Corporate,In-Store,87.09,2,0.0,174.18,59.25,2023,4,2,0.3402
ORD-02860,2023-04-15 23:52:47.913582,North America,Food & Beverage,Corporate,Mobile App,40.4,13,0.1,472.64,146.37,2023,4,2,0.3097
ORD-02861,2023-04-16 06:53:21.760352,Asia-Pacific,Home & Garden,Consumer,Mobile App,281.27,12,0.05,3206.5,1553.7,2023,4,2,0.4845
ORD-02862,2023-04-16 13:53:55.607121,Europe,Clothing,Corporate,Online,70.41,5,0.0,352.03,172.62,2023,4,2,0.4904
ORD-02863,2023-04-16 20:54:29.453890,Middle East & Africa,Clothing,Consumer,Online,70.06,6,0.15,357.32,116.77,2023,4,2,0.3268
ORD-02864,2023-04-17 03:55:03.300660,Europe,Electronics,Consumer,Online,733.8,4,0.05,2788.45,700.57,2023,4,2,0.2512
ORD-02865,2023-04-17 10:55:37.147429,North America,Electronics,Corporate,Mobile App,270.54,8,0.1,1947.89,734.36,2023,4,2,0.377
ORD-02866,2023-04-17 17:56:10.994198,Europe,Clothing,Consumer,Online,168.16,10,0.0,1681.6,767.05,2023,4,2,0.4561
ORD-02867,2023-04-18 00:56:44.840968,Middle East & Africa,Clothing,Consumer,In-Store,110.34,3,0.1,297.91,130.11,2023,4,2,0.4367
ORD-02868,2023-04-18 07:57:18.687737,Asia-Pacific,Food & Beverage,Corporate,Mobile App,66.44,11,0.05,694.34,266.43,2023,4,2,0.3837
ORD-02869,2023-04-18 14:57:52.534506,Asia-Pacific,Electronics,Home Office,Online,382.17,13,0.15,4222.97,1438.27,2023,4,2,0.3406
ORD-02870,2023-04-18 21:58:26.381276,North America,Electronics,Consumer,Mobile App,803.12,5,0.05,3814.83,1496.62,2023,4,2,0.3923
ORD-02871,2023-04-19 04:59:00.228045,Asia-Pacific,Sports & Outdoors,Consumer,Mobile App,160.37,2,0.0,320.75,81.64,2023,4,2,0.2545
ORD-02872,2023-04-19 11:59:34.074814,Asia-Pacific,Food & Beverage,Corporate,In-Store,70.4,3,0.0,211.19,57.48,2023,4,2,0.2722
ORD-02873,2023-04-19 19:00:07.921584,North America,Home & Garden,Consumer,In-Store,131.38,8,0.15,893.36,266.94,2023,4,2,0.2988
ORD-02874,2023-04-20 02:00:41.768353,Europe,Home & Garden,Corporate,In-Store,283.96,11,0.05,2967.38,1298.59,2023,4,2,0.4376
ORD-02875,2023-04-20 09:01:15.615123,North America,Clothing,Home Office,Mobile App,193.81,5,0.25,726.78,229.4,2023,4,2,0.3156
ORD-02876,2023-04-20 16:01:49.461892,North America,Home & Garden,Home Office,Mobile App,268.35,14,0.0,3756.9,1416.4,2023,4,2,0.377
ORD-02877,2023-04-20 23:02:23.308661,North America,Food & Beverage,Corporate,In-Store,57.54,3,0.1,155.36,67.8,2023,4,2,0.4364
ORD-02878,2023-04-21 06:02:57.155431,North America,Electronics,Home Office,Mobile App,603.26,5,0.1,2714.67,1355.09,2023,4,2,0.4992
ORD-02879,2023-04-21 13:03:31.002200,Europe,Clothing,Corporate,In-Store,49.28,9,0.1,399.16,165.61,2023,4,2,0.4149
ORD-02880,2023-04-21 20:04:04.848969,North America,Food & Beverage,Consumer,In-Store,83.81,3,0.1,226.28,68.59,2023,4,2,0.3031
ORD-02881,2023-04-22 03:04:38.695739,North America,Clothing,Home Office,Online,192.29,12,0.0,2307.42,1235.67,2023,4,2,0.5355
ORD-02882,2023-04-22 10:05:12.542508,Latin America,Clothing,Consumer,In-Store,42.99,10,0.05,408.41,113.13,2023,4,2,0.277
ORD-02883,2023-04-22 17:05:46.389277,Europe,Clothing,Consumer,Online,97.1,7,0.05,645.73,232.55,2023,4,2,0.3601
ORD-02884,2023-04-23 00:06:20.236047,Europe,Electronics,Corporate,In-Store,1017.03,8,0.0,8136.26,4282.9,2023,4,2,0.5264
ORD-02885,2023-04-23 07:06:54.082816,Europe,Electronics,Home Office,Mobile App,297.77,5,0.05,1414.39,609.18,2023,4,2,0.4307
ORD-02886,2023-04-23 14:07:27.929585,Asia-Pacific,Electronics,Home Office,Online,401.91,3,0.05,1145.44,514.07,2023,4,2,0.4488
ORD-02887,2023-04-23 21:08:01.776355,North America,Electronics,Consumer,Mobile App,1105.81,11,0.0,12163.91,4141.91,2023,4,2,0.3405
ORD-02888,2023-04-24 04:08:35.623124,Asia-Pacific,Clothing,Consumer,Mobile App,175.57,6,0.0,1053.4,288.17,2023,4,2,0.2736
ORD-02889,2023-04-24 11:09:09.469893,North America,Food & Beverage,Corporate,In-Store,81.34,13,0.1,951.73,342.36,2023,4,2,0.3597
ORD-02890,2023-04-24 18:09:43.316663,Asia-Pacific,Electronics,Home Office,In-Store,352.94,12,0.0,4235.27,1569.79,2023,4,2,0.3706
ORD-02891,2023-04-25 01:10:17.163432,North America,Sports & Outdoors,Corporate,Mobile App,87.65,3,0.0,262.95,87.06,2023,4,2,0.3311
ORD-02892,2023-04-25 08:10:51.010202,Asia-Pacific,Home & Garden,Corporate,In-Store,205.3,9,0.1,1662.93,523.23,2023,4,2,0.3146
ORD-02893,2023-04-25 15:11:24.856971,Europe,Food & Beverage,Corporate,In-Store,52.62,2,0.0,105.24,37.53,2023,4,2,0.3566
ORD-02894,2023-04-25 22:11:58.703740,Europe,Home & Garden,Home Office,In-Store,131.64,13,0.05,1625.76,718.3,2023,4,2,0.4418
ORD-02895,2023-04-26 05:12:32.550510,North America,Clothing,Corporate,Mobile App,181.42,3,0.0,544.25,291.02,2023,4,2,0.5347
ORD-02896,2023-04-26 12:13:06.397279,Asia-Pacific,Electronics,Home Office,Online,1036.25,7,0.15,6165.69,2843.21,2023,4,2,0.4611
ORD-02897,2023-04-26 19:13:40.244048,Middle East & Africa,Sports & Outdoors,Corporate,Online,102.92,14,0.0,1440.88,697.21,2023,4,2,0.4839
ORD-02898,2023-04-27 02:14:14.090818,Asia-Pacific,Electronics,Consumer,Mobile App,365.18,14,0.0,5112.49,1747.55,2023,4,2,0.3418
ORD-02899,2023-04-27 09:14:47.937587,North America,Sports & Outdoors,Corporate,In-Store,75.83,10,0.05,720.36,202.71,2023,4,2,0.2814
ORD-02900,2023-04-27 16:15:21.784356,Europe,Food & Beverage,Corporate,In-Store,51.41,8,0.0,411.28,138.79,2023,4,2,0.3375
ORD-02901,2023-04-27 23:15:55.631126,Latin America,Clothing,Home Office,Online,61.27,5,0.15,260.38,96.55,2023,4,2,0.3708
ORD-02902,2023-04-28 06:16:29.477895,Europe,Food & Beverage,Consumer,Mobile App,50.63,5,0.1,227.85,104.12,2023,4,2,0.457
ORD-02903,2023-04-28 13:17:03.324664,Asia-Pacific,Food & Beverage,Consumer,Mobile App,49.84,5,0.1,224.26,119.26,2023,4,2,0.5318
ORD-02904,2023-04-28 20:17:37.171434,Latin America,Electronics,Home Office,In-Store,1020.7,4,0.0,4082.8,2011.95,2023,4,2,0.4928
ORD-02905,2023-04-29 03:18:11.018203,Latin America,Clothing,Home Office,In-Store,87.39,9,0.15,668.56,220.57,2023,4,2,0.3299
ORD-02906,2023-04-29 10:18:44.864973,Europe,Home & Garden,Consumer,In-Store,194.56,6,0.05,1108.97,550.15,2023,4,2,0.4961
ORD-02907,2023-04-29 17:19:18.711742,Europe,Food & Beverage,Home Office,Mobile App,69.54,13,0.0,904.08,337.7,2023,4,2,0.3735
ORD-02908,2023-04-30 00:19:52.558511,North America,Electronics,Consumer,Online,761.32,12,0.0,9135.88,2764.81,2023,4,2,0.3026
ORD-02909,2023-04-30 07:20:26.405281,Asia-Pacific,Clothing,Corporate,Mobile App,192.65,13,0.1,2254.02,875.41,2023,4,2,0.3884
ORD-02910,2023-04-30 14:21:00.252050,North America,Sports & Outdoors,Corporate,Mobile App,161.93,8,0.15,1101.14,461.34,2023,4,2,0.419
ORD-02911,2023-04-30 21:21:34.098819,North America,Food & Beverage,Consumer,Mobile App,80.63,8,0.0,645.04,308.99,2023,4,2,0.479
ORD-02912,2023-05-01 04:22:07.945589,Europe,Food & Beverage,Consumer,Online,34.65,5,0.15,147.28,52.28,2023,5,2,0.355
ORD-02913,2023-05-01 11:22:41.792358,North America,Sports & Outdoors,Corporate,In-Store,154.04,12,0.15,1571.24,462.0,2023,5,2,0.294
ORD-02914,2023-05-01 18:23:15.639127,Asia-Pacific,Clothing,Corporate,In-Store,126.93,9,0.0,1142.36,317.93,2023,5,2,0.2783
ORD-02915,2023-05-02 01:23:49.485897,Europe,Food & Beverage,Consumer,Mobile App,86.76,2,0.1,156.17,44.31,2023,5,2,0.2837
ORD-02916,2023-05-02 08:24:23.332666,Europe,Home & Garden,Home Office,Mobile App,109.08,14,0.0,1527.14,817.03,2023,5,2,0.535
ORD-02917,2023-05-02 15:24:57.179435,Europe,Home & Garden,Home Office,Online,93.84,8,0.15,638.1,341.72,2023,5,2,0.5355
ORD-02918,2023-05-02 22:25:31.026205,Latin America,Clothing,Consumer,Online,137.87,3,0.1,372.24,201.24,2023,5,2,0.5406
ORD-02919,2023-05-03 05:26:04.872974,North America,Electronics,Home Office,In-Store,426.32,7,0.05,2835.05,966.03,2023,5,2,0.3407
ORD-02920,2023-05-03 12:26:38.719743,Asia-Pacific,Home & Garden,Corporate,Mobile App,213.4,13,0.15,2358.04,725.06,2023,5,2,0.3075
ORD-02921,2023-05-03 19:27:12.566513,Latin America,Clothing,Corporate,Online,195.6,9,0.0,1760.38,958.13,2023,5,2,0.5443
ORD-02922,2023-05-04 02:27:46.413282,Europe,Sports & Outdoors,Home Office,Online,227.34,14,0.15,2705.3,1478.39,2023,5,2,0.5465
ORD-02923,2023-05-04 09:28:20.260052,Europe,Electronics,Consumer,Mobile App,432.99,11,0.0,4762.92,1302.68,2023,5,2,0.2735
ORD-02924,2023-05-04 16:28:54.106821,Middle East & Africa,Clothing,Corporate,Mobile App,67.34,5,0.1,303.05,144.18,2023,5,2,0.4758
ORD-02925,2023-05-04 23:29:27.953590,North America,Electronics,Corporate,Mobile App,729.67,11,0.05,7625.0,2566.57,2023,5,2,0.3366
ORD-02926,2023-05-05 06:30:01.800360,Europe,Home & Garden,Corporate,Mobile App,200.83,8,0.1,1445.95,755.93,2023,5,2,0.5228
ORD-02927,2023-05-05 13:30:35.647129,Europe,Sports & Outdoors,Home Office,Mobile App,173.33,4,0.05,658.64,182.29,2023,5,2,0.2768
ORD-02928,2023-05-05 20:31:09.493898,North America,Food & Beverage,Consumer,Mobile App,69.4,14,0.15,825.91,426.64,2023,5,2,0.5166
ORD-02929,2023-05-06 03:31:43.340668,Asia-Pacific,Sports & Outdoors,Home Office,Online,161.68,1,0.0,161.68,40.55,2023,5,2,0.2508
ORD-02930,2023-05-06 10:32:17.187437,Latin America,Electronics,Consumer,Mobile App,325.58,1,0.0,325.58,132.38,2023,5,2,0.4066
ORD-02931,2023-05-06 17:32:51.034206,Asia-Pacific,Electronics,Consumer,In-Store,936.14,6,0.0,5616.85,1969.66,2023,5,2,0.3507
ORD-02932,2023-05-07 00:33:24.880976,North America,Home & Garden,Home Office,Mobile App,79.08,8,0.1,569.41,215.35,2023,5,2,0.3782
ORD-02933,2023-05-07 07:33:58.727745,North America,Sports & Outdoors,Corporate,In-Store,51.3,10,0.05,487.34,185.26,2023,5,2,0.3801
ORD-02934,2023-05-07 14:34:32.574514,Europe,Home & Garden,Consumer,In-Store,244.72,2,0.05,464.96,207.41,2023,5,2,0.4461
ORD-02935,2023-05-07 21:35:06.421284,North America,Home & Garden,Home Office,In-Store,191.61,11,0.15,1791.51,460.29,2023,5,2,0.2569
ORD-02936,2023-05-08 04:35:40.268053,Asia-Pacific,Clothing,Corporate,Mobile App,151.77,4,0.15,516.03,236.04,2023,5,2,0.4574
ORD-02937,2023-05-08 11:36:14.114822,Europe,Electronics,Consumer,Mobile App,569.47,3,0.0,1708.42,438.48,2023,5,2,0.2567
ORD-02938,2023-05-08 18:36:47.961592,Asia-Pacific,Sports & Outdoors,Consumer,In-Store,49.61,13,0.05,612.65,187.21,2023,5,2,0.3056
ORD-02939,2023-05-09 01:37:21.808361,Europe,Clothing,Corporate,Mobile App,92.96,9,0.0,836.66,361.46,2023,5,2,0.432
ORD-02940,2023-05-09 08:37:55.655131,Europe,Clothing,Consumer,Online,137.3,3,0.15,350.12,96.61,2023,5,2,0.2759
ORD-02941,2023-05-09 15:38:29.501900,North America,Home & Garden,Home Office,Online,114.17,11,0.15,1067.48,584.2,2023,5,2,0.5473
ORD-02942,2023-05-09 22:39:03.348669,North America,Clothing,Consumer,Online,150.05,8,0.15,1020.33,495.18,2023,5,2,0.4853
ORD-02943,2023-05-10 05:39:37.195439,Europe,Home & Garden,Consumer,Online,250.66,14,0.1,3158.27,1458.17,2023,5,2,0.4617
ORD-02944,2023-05-10 12:40:11.042208,Asia-Pacific,Electronics,Corporate,Mobile App,633.84,7,0.05,4215.04,1392.25,2023,5,2,0.3303
ORD-02945,2023-05-10 19:40:44.888977,Asia-Pacific,Home & Garden,Home Office,In-Store,270.17,1,0.05,256.66,67.9,2023,5,2,0.2646
ORD-02946,2023-05-11 02:41:18.735747,Asia-Pacific,Food & Beverage,Corporate,Mobile App,77.34,8,0.0,618.7,336.35,2023,5,2,0.5436
ORD-02947,2023-05-11 09:41:52.582516,Middle East & Africa,Food & Beverage,Home Office,Online,78.96,9,0.0,710.68,209.19,2023,5,2,0.2944
ORD-02948,2023-05-11 16:42:26.429285,North America,Clothing,Corporate,Mobile App,145.77,8,0.2,932.9,465.68,2023,5,2,0.4992
ORD-02949,2023-05-11 23:43:00.276055,North America,Clothing,Consumer,Mobile App,88.77,10,0.05,843.28,260.79,2023,5,2,0.3093
ORD-02950,2023-05-12 06:43:34.122824,North America,Clothing,Home Office,Online,117.0,10,0.2,936.0,339.05,2023,5,2,0.3622
ORD-02951,2023-05-12 13:44:07.969593,Asia-Pacific,Clothing,Home Office,In-Store,153.68,1,0.15,130.63,59.84,2023,5,2,0.4581
ORD-02952,2023-05-12 20:44:41.816363,Europe,Food & Beverage,Consumer,Mobile App,32.24,11,0.15,301.44,160.85,2023,5,2,0.5336
ORD-02953,2023-05-13 03:45:15.663132,Asia-Pacific,Clothing,Corporate,Mobile App,158.21,13,0.05,1953.95,500.08,2023,5,2,0.2559
ORD-02954,2023-05-13 10:45:49.509901,Europe,Electronics,Home Office,Online,718.28,11,0.0,7901.08,2593.38,2023,5,2,0.3282
ORD-02955,2023-05-13 17:46:23.356671,Latin America,Electronics,Consumer,In-Store,311.42,7,0.0,2179.91,1045.24,2023,5,2,0.4795
