order_id,date,region,category,segment,channel,unit_price,quantity,discount,revenue,profit,profit_margin,discount_pct,margin_pct
ORD-00888,2021-09-17 01:20:22.084416,North America,Electronics,Consumer,Online,386.39,13,0.0,5023.12,1995.38,0.3972,0.0,39.72
ORD-01346,2022-01-28 19:38:43.904780,Asia-Pacific,Electronics,Home Office,Mobile App,419.63,4,0.0,1678.52,554.84,0.3306,0.0,33.06
ORD-00069,2021-01-20 20:38:21.580316,North America,Home & Garden,Consumer,In-Store,267.55,4,0.0,1070.21,444.7,0.4155,0.0,41.55
ORD-04211,2024-05-14 13:34:54.898979,Europe,Electronics,Home Office,Mobile App,347.52,4,0.0,1390.08,389.12,0.2799,0.0,27.99
ORD-01816,2022-06-15 02:03:51.886377,North America,Home & Garden,Corporate,Online,99.29,1,0.05,94.33,31.03,0.329,5.0,32.9
ORD-00569,2021-06-15 21:20:24.964992,Asia-Pacific,Electronics,Home Office,Mobile App,1075.24,11,0.15,10053.48,5291.96,0.5264,15.0,52.64
ORD-02168,2022-09-25 21:22:25.949189,Europe,Electronics,Corporate,Mobile App,730.87,7,0.0,5116.12,2180.68,0.4262,0.0,42.62
ORD-00097,2021-01-29 00:54:09.289857,Europe,Home & Garden,Corporate,Mobile App,137.14,14,0.15,1631.96,762.08,0.467,15.0,46.7
ORD-04182,2024-05-06 02:18:33.342668,Europe,Sports & Outdoors,Consumer,Online,185.64,10,0.1,1670.76,873.23,0.5227,10.0,52.27
ORD-03354,2023-09-07 06:31:28.217643,North America,Electronics,Consumer,In-Store,1117.42,3,0.1,3017.04,1593.2,0.5281,10.0,52.81
ORD-00140,2021-02-10 14:18:24.700940,Asia-Pacific,Clothing,Consumer,In-Store,192.16,14,0.0,2690.21,932.91,0.3468,0.0,34.68
ORD-04955,2024-12-17 20:34:36.895379,Europe,Sports & Outdoors,Home Office,Online,197.77,13,0.1,2313.94,630.56,0.2725,10.0,27.25
ORD-02603,2023-01-30 22:27:49.293858,Asia-Pacific,Electronics,Home Office,In-Store,410.79,7,0.0,2875.56,1533.52,0.5333,0.0,53.33
ORD-04024,2024-03-20 22:49:25.553110,North America,Home & Garden,Home Office,In-Store,66.62,10,0.1,599.62,191.91,0.3201,10.0,32.01
ORD-04773,2024-10-25 16:51:56.783356,Latin America,Electronics,Home Office,Mobile App,765.58,4,0.0,3062.32,1348.99,0.4405,0.0,44.05
ORD-01607,2022-04-15 01:05:57.911582,North America,Sports & Outdoors,Consumer,Mobile App,167.02,12,0.2,1603.35,442.11,0.2757,20.0,27.57
ORD-01630,2022-04-21 18:18:56.387277,Europe,Electronics,Home Office,In-Store,1024.19,11,0.0,11266.04,4247.84,0.377,0.0,37.7
ORD-01540,2022-03-26 11:28:10.178035,North America,Electronics,Corporate,Mobile App,680.49,8,0.0,5443.96,1549.79,0.2847,0.0,28.47
ORD-01695,2022-05-10 17:55:36.427285,North America,Electronics,Corporate,In-Store,637.85,7,0.2,3571.97,1649.9,0.4619,20.0,46.19
ORD-02060,2022-08-25 08:21:30.498099,North America,Electronics,Home Office,In-Store,418.07,3,0.2,1003.36,481.99,0.4804,20.0,48.04
ORD-00464,2021-05-16 05:21:11.054210,Asia-Pacific,Food & Beverage,Consumer,Mobile App,50.07,1,0.0,50.07,19.43,0.3881,0.0,38.81
ORD-02331,2022-11-12 11:54:22.972594,North America,Sports & Outdoors,Corporate,Mobile App,194.59,7,0.1,1225.9,666.07,0.5433,10.0,54.33
ORD-03044,2023-06-08 17:36:35.719143,Latin America,Home & Garden,Home Office,Online,60.46,6,0.1,326.51,92.09,0.282,10.0,28.2
ORD-04735,2024-10-14 14:30:30.606121,Asia-Pacific,Home & Garden,Corporate,Online,179.24,2,0.0,358.48,163.73,0.4567,0.0,45.67
ORD-00595,2021-06-23 11:35:04.980996,North America,Electronics,Consumer,Mobile App,816.77,8,0.0,6534.19,2208.53,0.338,0.0,33.8
ORD-03815,2024-01-19 21:51:31.578315,North America,Electronics,Corporate,Online,431.32,11,0.05,4507.24,1391.86,0.3088,5.0,30.88
ORD-00626,2021-07-02 12:52:34.230846,Europe,Electronics,Home Office,Online,879.86,14,0.15,10470.35,3834.49,0.3662,15.0,36.62
ORD-00451,2021-05-12 10:13:51.046209,North America,Sports & Outdoors,Home Office,Online,47.8,10,0.05,454.14,187.42,0.4127,5.0,41.27
ORD-01500,2022-03-14 19:05:36.307261,Europe,Clothing,Home Office,Online,75.75,8,0.0,606.0,202.78,0.3346,0.0,33.46
ORD-02457,2022-12-19 07:05:27.665533,Europe,Clothing,Home Office,Mobile App,45.14,9,0.05,385.91,208.0,0.539,5.0,53.9
ORD-04723,2024-10-11 02:23:44.444888,North America,Clothing,Consumer,Mobile App,188.81,7,0.05,1255.57,569.52,0.4536,5.0,45.36
ORD-02985,2023-05-22 12:03:18.759751,Europe,Sports & Outdoors,Corporate,In-Store,85.3,13,0.05,1053.44,301.18,0.2859,5.0,28.59
ORD-01570,2022-04-04 05:45:05.581116,Europe,Electronics,Corporate,Mobile App,377.15,8,0.05,2866.32,1059.77,0.3697,5.0,36.97
ORD-01035,2021-10-29 23:43:17.559511,North America,Clothing,Home Office,Mobile App,43.58,13,0.15,481.54,192.02,0.3988,15.0,39.88
ORD-03519,2023-10-25 11:04:32.934586,North America,Home & Garden,Consumer,In-Store,167.68,14,0.2,1877.98,804.56,0.4284,20.0,42.84
ORD-01558,2022-03-31 17:38:19.419883,Latin America,Electronics,Corporate,Mobile App,719.07,1,0.0,719.07,270.5,0.3762,0.0,37.62
ORD-03625,2023-11-25 10:04:20.692138,Europe,Clothing,Corporate,Mobile App,46.39,8,0.0,371.14,100.93,0.2719,0.0,27.19
ORD-04665,2024-09-24 03:51:01.332266,North America,Home & Garden,Home Office,Online,65.43,6,0.1,353.34,189.15,0.5353,10.0,53.53
ORD-00151,2021-02-13 19:24:37.015403,Europe,Home & Garden,Home Office,In-Store,173.07,3,0.0,519.2,244.36,0.4706,0.0,47.06
ORD-01421,2022-02-19 17:21:02.412482,Europe,Clothing,Corporate,Mobile App,107.43,10,0.0,1074.33,524.77,0.4885,0.0,48.85
ORD-02012,2022-08-11 07:54:25.853170,North America,Sports & Outdoors,Corporate,Mobile App,92.02,14,0.0,1288.24,540.24,0.4194,0.0,41.94
ORD-02687,2023-02-24 11:15:12.422484,North America,Sports & Outdoors,Corporate,Online,210.08,11,0.0,2310.89,881.23,0.3813,0.0,38.13
ORD-01787,2022-06-06 14:47:30.330066,North America,Home & Garden,Corporate,Online,193.51,11,0.0,2128.65,841.82,0.3955,0.0,39.55
ORD-00089,2021-01-26 16:49:38.515703,Asia-Pacific,Electronics,Corporate,Online,292.12,11,0.1,2891.95,1414.35,0.4891,10.0,48.91
ORD-00458,2021-05-14 11:17:47.973594,North America,Home & Garden,Home Office,Online,222.1,12,0.15,2265.38,1019.63,0.4501,15.0,45.01
ORD-01306,2022-01-17 03:16:10.034006,North America,Sports & Outdoors,Consumer,In-Store,223.91,4,0.0,895.62,270.34,0.3018,0.0,30.18
ORD-02926,2023-05-05 06:30:01.800360,Europe,Home & Garden,Corporate,Mobile App,200.83,8,0.1,1445.95,755.93,0.5228,10.0,52.28
ORD-03271,2023-08-14 00:44:38.935787,Middle East & Africa,Electronics,Home Office,Mobile App,1064.73,14,0.0,14906.18,7389.33,0.4957,0.0,49.57
ORD-03228,2023-08-01 11:20:23.524704,Europe,Sports & Outdoors,Consumer,In-Store,144.92,6,0.15,739.12,372.81,0.5044,15.0,50.44
ORD-01989,2022-08-04 14:41:27.377475,Asia-Pacific,Clothing,Consumer,Online,174.5,5,0.1,785.26,383.34,0.4882,10.0,48.82
ORD-03755,2024-01-02 09:17:40.772154,Europe,Clothing,Corporate,Mobile App,96.1,7,0.0,672.71,183.99,0.2735,0.0,27.35
ORD-03647,2023-12-01 20:16:45.321064,Asia-Pacific,Electronics,Home Office,In-Store,707.36,9,0.0,6366.25,1787.6,0.2808,0.0,28.08
ORD-00832,2021-08-31 16:48:46.665333,North America,Electronics,Consumer,Online,893.69,11,0.25,7372.93,3618.48,0.4908,25.0,49.08
ORD-00240,2021-03-11 19:14:49.377875,Latin America,Food & Beverage,Consumer,In-Store,28.81,11,0.05,301.1,79.44,0.2638,5.0,26.38
ORD-04682,2024-09-29 03:00:36.727345,Middle East & Africa,Electronics,Consumer,Mobile App,511.92,1,0.25,383.94,155.62,0.4053,25.0,40.53
ORD-03023,2023-06-02 14:24:44.936987,North America,Clothing,Home Office,Online,143.48,4,0.05,545.24,263.43,0.4831,5.0,48.31
ORD-03149,2023-07-09 09:35:49.629925,Europe,Electronics,Consumer,Online,285.26,9,0.0,2567.3,717.04,0.2793,0.0,27.93
ORD-01947,2022-07-23 08:17:45.813162,Europe,Clothing,Home Office,Mobile App,103.06,12,0.1,1113.1,299.89,0.2694,10.0,26.94
ORD-02776,2023-03-22 11:05:24.784956,Europe,Clothing,Consumer,Mobile App,156.17,4,0.1,562.23,180.9,0.3218,10.0,32.18
ORD-00193,2021-02-26 01:48:18.579715,North America,Home & Garden,Consumer,Mobile App,119.49,11,0.0,1314.36,699.14,0.5319,0.0,53.19
ORD-04850,2024-11-17 04:35:22.984596,Europe,Electronics,Home Office,Mobile App,746.12,6,0.1,4029.02,1509.65,0.3747,10.0,37.47
ORD-04940,2024-12-13 11:26:09.193838,Europe,Clothing,Home Office,Online,129.98,9,0.15,994.38,325.12,0.327,15.0,32.7
ORD-00945,2021-10-03 16:52:31.350270,Latin America,Sports & Outdoors,Home Office,In-Store,67.51,7,0.0,472.56,139.05,0.2942,0.0,29.42
ORD-01269,2022-01-06 07:55:17.703540,North America,Electronics,Consumer,Online,954.27,12,0.1,10306.08,5635.7,0.5468,10.0,54.68
ORD-04232,2024-05-20 16:46:45.681136,Asia-Pacific,Clothing,Home Office,Mobile App,107.84,1,0.2,86.27,44.15,0.5118,20.0,51.18
ORD-02308,2022-11-05 18:41:24.496899,Asia-Pacific,Sports & Outdoors,Corporate,In-Store,193.82,3,0.1,523.31,214.19,0.4093,10.0,40.93
ORD-04425,2024-07-16 01:35:38.107621,Europe,Home & Garden,Home Office,In-Store,139.36,5,0.15,592.26,291.72,0.4926,15.0,49.26
ORD-04712,2024-10-07 21:17:32.130426,Middle East & Africa,Home & Garden,Consumer,Mobile App,261.12,8,0.0,2088.94,742.32,0.3554,0.0,35.54
ORD-02314,2022-11-07 12:44:47.577515,Latin America,Home & Garden,Consumer,Online,199.18,10,0.15,1693.01,627.38,0.3706,15.0,37.06
ORD-03215,2023-07-28 16:13:03.516703,Asia-Pacific,Electronics,Consumer,Online,453.0,3,0.05,1291.05,652.6,0.5055,5.0,50.55
ORD-02733,2023-03-09 21:41:09.373874,North America,Home & Garden,Home Office,Mobile App,113.89,9,0.0,1024.97,280.41,0.2736,0.0,27.36
ORD-01927,2022-07-17 12:06:28.877775,North America,Sports & Outdoors,Consumer,In-Store,190.75,4,0.15,648.56,214.27,0.3304,15.0,33.04
ORD-04228,2024-05-19 12:44:30.294058,North America,Sports & Outdoors,Consumer,In-Store,54.32,7,0.0,380.23,202.67,0.533,0.0,53.3
ORD-04677,2024-09-27 15:57:47.493498,Asia-Pacific,Electronics,Consumer,Online,1082.3,7,0.05,7197.29,2117.97,0.2943,5.0,29.43
ORD-00801,2021-08-22 15:31:17.415483,North America,Clothing,Consumer,Online,74.63,2,0.05,141.8,43.27,0.3051,5.0,30.51
ORD-03672,2023-12-09 03:30:51.490298,Europe,Sports & Outdoors,Home Office,Online,189.49,8,0.0,1515.93,785.11,0.5179,0.0,51.79
ORD-04194,2024-05-09 14:25:19.503900,Asia-Pacific,Food & Beverage,Home Office,In-Store,29.89,3,0.15,76.23,26.33,0.3454,15.0,34.54
ORD-02969,2023-05-17 19:54:17.211442,Asia-Pacific,Food & Beverage,Consumer,Online,56.54,6,0.05,322.29,141.67,0.4396,5.0,43.96
ORD-04794,2024-10-31 20:03:47.565513,North America,Sports & Outdoors,Home Office,In-Store,174.57,10,0.1,1571.15,422.87,0.2691,10.0,26.91
ORD-04369,2024-06-29 17:04:02.688537,North America,Home & Garden,Corporate,In-Store,236.94,13,0.05,2926.26,1090.08,0.3725,5.0,37.25
ORD-02777,2023-03-22 18:05:58.631726,Europe,Food & Beverage,Corporate,In-Store,66.98,7,0.15,398.51,198.1,0.4971,15.0,49.71
ORD-02971,2023-05-18 09:55:24.904981,Latin America,Clothing,Home Office,Mobile App,60.51,4,0.15,205.75,104.78,0.5093,15.0,50.93
ORD-03868,2024-02-04 09:21:25.457091,Europe,Home & Garden,Consumer,Online,142.54,5,0.15,605.81,316.71,0.5228,15.0,52.28
ORD-01744,2022-05-25 01:23:14.918983,Asia-Pacific,Food & Beverage,Home Office,Online,39.6,7,0.0,277.23,93.0,0.3355,0.0,33.55
ORD-03949,2024-02-28 01:07:07.045409,North America,Food & Beverage,Consumer,In-Store,37.33,5,0.15,158.67,76.11,0.4797,15.0,47.97
ORD-03803,2024-01-16 09:44:45.417083,North America,Clothing,Home Office,Mobile App,192.49,4,0.1,692.98,186.94,0.2698,10.0,26.98
ORD-02025,2022-08-15 03:01:45.861172,Asia-Pacific,Clothing,Consumer,Mobile App,101.95,10,0.0,1019.5,547.36,0.5369,0.0,53.69
ORD-02275,2022-10-27 03:22:47.553510,Asia-Pacific,Electronics,Corporate,Online,1025.01,4,0.2,3280.03,968.86,0.2954,20.0,29.54
ORD-00100,2021-01-29 21:55:50.830166,Europe,Clothing,Home Office,In-Store,87.28,13,0.15,964.46,339.06,0.3516,15.0,35.16
ORD-04922,2024-12-08 05:15:59.951990,North America,Food & Beverage,Home Office,Mobile App,66.87,4,0.0,267.48,121.34,0.4536,0.0,45.36
ORD-03408,2023-09-23 01:01:55.943188,Europe,Electronics,Corporate,Online,434.07,4,0.0,1736.27,714.79,0.4117,0.0,41.17
ORD-04246,2024-05-24 18:54:39.535907,North America,Electronics,Home Office,In-Store,366.67,6,0.15,1870.04,914.17,0.4889,15.0,48.89
ORD-04620,2024-09-11 00:25:38.227645,Asia-Pacific,Home & Garden,Home Office,Mobile App,195.22,12,0.2,1874.09,909.91,0.4855,20.0,48.55
ORD-04917,2024-12-06 18:13:10.718143,North America,Electronics,Corporate,In-Store,426.65,4,0.15,1450.61,577.68,0.3982,15.0,39.82
ORD-00192,2021-02-25 18:47:44.732946,North America,Food & Beverage,Home Office,Online,84.24,2,0.0,168.47,78.52,0.4661,0.0,46.61
ORD-04697,2024-10-03 12:09:04.428885,Europe,Electronics,Consumer,In-Store,690.61,2,0.05,1312.16,667.42,0.5086,5.0,50.86
ORD-01785,2022-06-06 00:46:22.636527,Asia-Pacific,Electronics,Consumer,In-Store,858.55,11,0.0,9444.04,3305.28,0.35,0.0,35.0
ORD-01533,2022-03-24 10:24:13.250650,Europe,Sports & Outdoors,Home Office,Online,115.46,6,0.0,692.77,296.04,0.4273,0.0,42.73
ORD-02835,2023-04-08 16:38:41.744348,North America,Clothing,Corporate,Mobile App,77.17,4,0.2,246.94,64.48,0.2611,20.0,26.11
ORD-04445,2024-07-21 21:46:55.043008,Middle East & Africa,Sports & Outdoors,Consumer,Online,108.51,12,0.0,1302.08,560.21,0.4302,0.0,43.02
ORD-04916,2024-12-06 11:12:36.871374,Asia-Pacific,Electronics,Consumer,Online,507.28,10,0.0,5072.77,1887.56,0.3721,0.0,37.21
ORD-01599,2022-04-12 17:01:27.137427,North America,Electronics,Home Office,Online,717.46,3,0.1,1937.15,526.11,0.2716,10.0,27.16
ORD-01780,2022-06-04 13:43:33.402680,Latin America,Food & Beverage,Consumer,Online,67.52,14,0.1,850.69,383.91,0.4513,10.0,45.13
ORD-04901,2024-12-02 02:04:09.169833,North America,Clothing,Home Office,Mobile App,65.07,3,0.15,165.93,54.98,0.3313,15.0,33.13
ORD-02575,2023-01-22 18:12:01.584316,North America,Food & Beverage,Consumer,Online,39.67,2,0.15,67.44,20.44,0.3031,15.0,30.31
ORD-03399,2023-09-20 09:56:51.322264,Latin America,Food & Beverage,Home Office,Online,57.49,14,0.0,804.85,369.06,0.4585,0.0,45.85
ORD-03976,2024-03-06 22:22:20.908181,Asia-Pacific,Sports & Outdoors,Home Office,In-Store,233.52,13,0.0,3035.76,1068.51,0.352,0.0,35.2
ORD-03771,2024-01-07 01:26:42.320464,Asia-Pacific,Clothing,Corporate,In-Store,125.15,9,0.15,957.4,388.16,0.4054,15.0,40.54
ORD-00167,2021-02-18 11:33:38.563712,Asia-Pacific,Electronics,Home Office,Mobile App,703.82,2,0.0,1407.63,467.32,0.332,0.0,33.2
ORD-01752,2022-05-27 09:27:45.693138,Asia-Pacific,Clothing,Home Office,Mobile App,70.41,14,0.05,936.51,272.6,0.2911,5.0,29.11
ORD-01480,2022-03-08 22:54:19.371874,Europe,Clothing,Home Office,In-Store,71.2,12,0.0,854.45,245.48,0.2873,0.0,28.73
ORD-01025,2021-10-27 01:37:39.091818,Latin America,Home & Garden,Corporate,Mobile App,127.6,6,0.1,689.04,363.83,0.528,10.0,52.8
ORD-01789,2022-06-07 04:48:38.023604,North America,Electronics,Corporate,Online,780.54,10,0.1,7024.86,1980.69,0.282,10.0,28.2
ORD-02265,2022-10-24 05:17:09.085817,Europe,Sports & Outdoors,Corporate,Online,159.98,3,0.0,479.95,234.69,0.489,0.0,48.9
ORD-02474,2022-12-24 06:15:03.060612,North America,Home & Garden,Consumer,Mobile App,257.66,8,0.15,1752.12,509.09,0.2906,15.0,29.06
ORD-01823,2022-06-17 03:07:48.813762,Europe,Electronics,Consumer,Mobile App,864.7,11,0.1,8560.49,3793.68,0.4432,10.0,44.32
ORD-01221,2021-12-23 07:28:13.058611,North America,Sports & Outdoors,Consumer,Online,234.13,8,0.1,1685.72,925.73,0.5492,10.0,54.92
ORD-01667,2022-05-02 13:39:48.717743,Middle East & Africa,Sports & Outdoors,Home Office,In-Store,118.74,3,0.05,338.41,122.91,0.3632,5.0,36.32
ORD-02961,2023-05-15 11:49:46.437287,Europe,Home & Garden,Corporate,Mobile App,190.39,14,0.15,2265.64,1220.09,0.5385,15.0,53.85
ORD-00153,2021-02-14 09:25:44.708941,North America,Electronics,Corporate,In-Store,1011.51,8,0.1,7282.87,2162.56,0.2969,10.0,29.69
ORD-02535,2023-01-11 01:49:27.713542,North America,Clothing,Corporate,Online,196.88,12,0.25,1771.89,930.09,0.5249,25.0,52.49
ORD-04689,2024-10-01 04:04:33.654730,Middle East & Africa,Home & Garden,Home Office,Mobile App,60.11,14,0.05,799.43,353.47,0.4422,5.0,44.22
ORD-01979,2022-08-01 16:35:48.909781,Asia-Pacific,Food & Beverage,Consumer,Online,44.76,14,0.1,564.0,210.76,0.3737,10.0,37.37
ORD-01470,2022-03-06 00:48:40.904180,Asia-Pacific,Sports & Outdoors,Consumer,Online,213.94,10,0.0,2139.43,757.78,0.3542,0.0,35.42
ORD-02808,2023-03-31 19:23:27.881576,North America,Home & Garden,Consumer,Mobile App,221.51,9,0.0,1993.62,848.04,0.4254,0.0,42.54
ORD-02513,2023-01-04 15:37:03.084616,North America,Home & Garden,Home Office,Mobile App,113.2,8,0.0,905.6,376.34,0.4156,0.0,41.56
ORD-02944,2023-05-10 12:40:11.042208,Asia-Pacific,Electronics,Corporate,Mobile App,633.84,7,0.05,4215.04,1392.25,0.3303,5.0,33.03
ORD-02981,2023-05-21 08:01:03.372674,Asia-Pacific,Home & Garden,Corporate,In-Store,196.44,9,0.1,1591.19,808.35,0.508,10.0,50.8
ORD-04823,2024-11-09 07:20:09.121824,Europe,Electronics,Consumer,Online,1124.69,2,0.05,2136.92,850.27,0.3979,5.0,39.79
ORD-03018,2023-06-01 03:21:55.703140,Asia-Pacific,Electronics,Home Office,Online,578.92,7,0.25,3039.31,798.04,0.2626,25.0,26.26
ORD-01567,2022-04-03 08:43:24.040808,Europe,Food & Beverage,Consumer,Online,30.07,12,0.05,342.75,130.94,0.382,5.0,38.2
ORD-00032,2021-01-10 01:17:29.249849,Europe,Food & Beverage,Consumer,Mobile App,22.14,14,0.05,294.5,139.54,0.4738,5.0,47.38
ORD-00938,2021-10-01 15:48:34.422884,Europe,Home & Garden,Home Office,Online,127.37,1,0.05,121.0,53.31,0.4406,5.0,44.06
ORD-01216,2021-12-21 20:25:23.824764,North America,Home & Garden,Corporate,Mobile App,237.17,6,0.0,1423.01,448.85,0.3154,0.0,31.54
ORD-01938,2022-07-20 17:12:41.192238,Latin America,Clothing,Corporate,Online,68.54,4,0.15,233.04,99.18,0.4256,15.0,42.56
ORD-01130,2021-11-26 17:36:53.002600,Europe,Food & Beverage,Consumer,Mobile App,65.68,9,0.2,472.92,254.51,0.5382,20.0,53.82
ORD-00310,2021-04-01 05:54:18.651730,North America,Home & Garden,Corporate,In-Store,255.68,8,0.05,1943.21,902.79,0.4646,5.0,46.46
ORD-04902,2024-12-02 09:04:43.016603,North America,Food & Beverage,Corporate,In-Store,42.24,2,0.0,84.49,33.09,0.3916,0.0,39.16
ORD-02169,2022-09-26 04:22:59.795959,North America,Home & Garden,Corporate,Mobile App,202.42,2,0.0,404.85,222.28,0.549,0.0,54.9
ORD-03114,2023-06-29 04:16:04.992998,North America,Home & Garden,Corporate,Mobile App,275.29,2,0.0,550.57,268.86,0.4883,0.0,48.83
ORD-00496,2021-05-25 13:39:14.150830,North America,Food & Beverage,Home Office,In-Store,82.72,4,0.2,264.7,79.03,0.2986,20.0,29.86
ORD-00206,2021-03-01 20:55:38.587717,Asia-Pacific,Food & Beverage,Corporate,Mobile App,37.99,13,0.1,444.43,198.78,0.4473,10.0,44.73
ORD-02674,2023-02-20 16:07:52.414482,North America,Sports & Outdoors,Home Office,In-Store,106.46,13,0.15,1176.34,512.29,0.4355,15.0,43.55
ORD-03358,2023-09-08 10:33:43.604720,Latin America,Clothing,Corporate,Mobile App,90.94,2,0.05,172.79,94.47,0.5467,5.0,54.67
ORD-03831,2024-01-24 14:00:33.126625,Europe,Electronics,Corporate,In-Store,479.93,7,0.1,3023.55,1481.42,0.49,10.0,49.0
ORD-00306,2021-03-31 01:52:03.264652,North America,Food & Beverage,Home Office,Mobile App,58.76,3,0.2,141.02,69.94,0.496,20.0,49.6
ORD-03794,2024-01-13 18:39:40.796159,North America,Electronics,Corporate,Mobile App,365.3,2,0.1,657.54,280.22,0.4262,10.0,42.62
ORD-02202,2022-10-05 19:41:36.739347,Asia-Pacific,Electronics,Corporate,Mobile App,235.69,8,0.05,1791.24,726.55,0.4056,5.0,40.56
ORD-01062,2021-11-06 20:58:31.422284,Asia-Pacific,Home & Garden,Home Office,Online,77.31,4,0.15,262.84,138.89,0.5284,15.0,52.84
ORD-00844,2021-09-04 04:55:32.826565,Europe,Sports & Outdoors,Consumer,In-Store,79.89,1,0.0,79.89,38.06,0.4764,0.0,47.64
ORD-03873,2024-02-05 20:24:14.690938,Europe,Clothing,Consumer,In-Store,170.67,9,0.0,1536.02,466.8,0.3039,0.0,30.39
ORD-02252,2022-10-20 10:09:49.077815,North America,Clothing,Home Office,Mobile App,149.84,13,0.2,1558.33,719.12,0.4615,20.0,46.15
ORD-00212,2021-03-03 14:59:01.668333,North America,Electronics,Consumer,Mobile App,702.15,12,0.15,7161.9,2478.7,0.3461,15.0,34.61
ORD-03998,2024-03-13 08:34:45.537107,Latin America,Home & Garden,Corporate,In-Store,250.92,10,0.15,2132.84,785.33,0.3682,15.0,36.82
ORD-00680,2021-07-18 07:23:01.956391,Europe,Electronics,Home Office,Mobile App,1013.55,12,0.0,12162.66,3485.18,0.2865,0.0,28.65
ORD-00566,2021-06-15 00:18:43.424684,North America,Electronics,Corporate,Mobile App,642.34,10,0.1,5781.09,2401.73,0.4154,10.0,41.54
ORD-03291,2023-08-19 20:55:55.871174,Europe,Clothing,Corporate,In-Store,151.55,1,0.1,136.4,36.47,0.2674,10.0,26.74
ORD-04355,2024-06-25 14:56:08.833766,Asia-Pacific,Clothing,Consumer,Online,174.45,6,0.1,942.04,323.6,0.3435,10.0,34.35
ORD-00681,2021-07-18 14:23:35.803160,North America,Home & Garden,Home Office,In-Store,60.23,9,0.0,542.08,193.27,0.3565,0.0,35.65
ORD-00181,2021-02-22 13:41:32.418483,Middle East & Africa,Electronics,Consumer,In-Store,700.75,1,0.0,700.75,229.44,0.3274,0.0,32.74
ORD-04280,2024-06-03 17:13:50.326065,Middle East & Africa,Food & Beverage,Home Office,Mobile App,79.97,3,0.0,239.92,115.33,0.4807,0.0,48.07
ORD-02496,2022-12-30 16:27:27.689537,North America,Food & Beverage,Consumer,Online,53.62,2,0.25,80.42,23.64,0.294,25.0,29.4
ORD-02317,2022-11-08 09:46:29.117823,Asia-Pacific,Home & Garden,Home Office,Online,220.1,8,0.0,1760.77,687.83,0.3906,0.0,39.06
ORD-04274,2024-06-01 23:10:27.245449,North America,Electronics,Corporate,Mobile App,273.24,2,0.05,519.15,197.42,0.3803,5.0,38.03
ORD-00279,2021-03-23 04:36:49.401880,North America,Food & Beverage,Consumer,Online,75.67,12,0.15,771.79,412.69,0.5347,15.0,53.47
ORD-03684,2023-12-12 15:37:37.651530,Asia-Pacific,Clothing,Home Office,In-Store,53.49,5,0.0,267.47,108.27,0.4048,0.0,40.48
ORD-04763,2024-10-22 18:46:18.315663,Asia-Pacific,Home & Garden,Consumer,Mobile App,178.28,10,0.0,1782.84,744.37,0.4175,0.0,41.75
ORD-00433,2021-05-07 04:03:41.804360,North America,Home & Garden,Consumer,Online,102.01,9,0.0,918.07,254.47,0.2772,0.0,27.72
ORD-00290,2021-03-26 09:43:01.716343,Asia-Pacific,Electronics,Home Office,Online,600.3,1,0.05,570.29,205.23,0.3599,5.0,35.99
ORD-01028,2021-10-27 22:39:20.632126,Europe,Sports & Outdoors,Consumer,In-Store,137.79,12,0.0,1653.5,867.17,0.5244,0.0,52.44
ORD-00536,2021-06-06 06:01:48.021604,North America,Food & Beverage,Consumer,Mobile App,65.96,4,0.25,197.87,76.14,0.3848,25.0,38.48
ORD-03632,2023-11-27 11:08:17.619523,North America,Electronics,Corporate,Mobile App,651.87,13,0.0,8474.27,2591.02,0.3058,0.0,30.58
ORD-00189,2021-02-24 21:46:03.192638,Europe,Electronics,Corporate,In-Store,840.47,1,0.0,840.47,219.59,0.2613,0.0,26.13
ORD-02175,2022-09-27 22:26:22.876575,Asia-Pacific,Electronics,Consumer,Mobile App,741.22,13,0.0,9635.84,2499.9,0.2594,0.0,25.94
ORD-03916,2024-02-18 09:48:30.102020,Middle East & Africa,Food & Beverage,Home Office,Mobile App,73.89,9,0.1,598.52,238.3,0.3981,10.0,39.81
ORD-01863,2022-06-28 19:30:22.684536,Latin America,Home & Garden,Home Office,Online,168.08,5,0.0,840.42,459.8,0.5471,0.0,54.71
ORD-00271,2021-03-20 20:32:18.627725,North America,Food & Beverage,Consumer,Online,48.61,1,0.15,41.32,16.09,0.3894,15.0,38.94
ORD-01729,2022-05-20 16:14:47.217443,North America,Food & Beverage,Corporate,Mobile App,82.01,12,0.0,984.13,450.39,0.4577,0.0,45.77
ORD-04076,2024-04-05 03:18:45.585117,Europe,Home & Garden,Home Office,Online,276.36,5,0.05,1312.72,668.94,0.5096,5.0,50.96
ORD-02158,2022-09-22 23:16:47.481496,Latin America,Electronics,Consumer,Online,753.2,4,0.05,2862.16,929.61,0.3248,5.0,32.48
ORD-03932,2024-02-23 01:57:31.650330,Europe,Electronics,Consumer,In-Store,922.53,8,0.1,6642.24,2526.98,0.3804,10.0,38.04
ORD-00112,2021-02-02 10:02:36.991398,Europe,Clothing,Corporate,Online,78.07,9,0.2,562.1,293.63,0.5224,20.0,52.24
ORD-02385,2022-11-28 06:24:50.698139,Asia-Pacific,Home & Garden,Corporate,Online,159.91,6,0.25,719.59,300.68,0.4178,25.0,41.78
